date,store_id,sku_id,sales_amount,in_promotion,pb_order
2021/1/1,248,368802974,0.53,1,0
2021/1/1,248,368802976,1.752,1,0
2021/1/1,248,368802983,0.998,1,0
2021/1/1,248,368802987,0.778,1,0
2021/1/1,248,368802988,3.718,1,0
2021/1/1,248,368802988,3.718,1,0
2021/1/1,248,368802988,3.718,1,0
2021/1/1,248,368802992,1.394,1,0
2021/1/1,248,368802993,0.838,1,0
2021/1/1,248,368802993,0.838,1,0
2021/1/1,248,368802998,7.752,1,0
2021/1/1,248,368803000,2.244,1,0
2021/1/1,248,368803001,1.082,1,0
2021/1/1,248,368803007,0.976,1,0
2021/1/1,248,368803009,3.73,1,0
2021/1/1,248,368803013,1.796,1,0
2021/1/1,248,368803014,111.064,0,0
2021/1/1,248,368803015,1.036,1,0
2021/1/1,248,368803030,1.904,1,0
2021/1/1,248,368803031,0.92,1,0
2021/1/1,248,368803032,1.122,1,0
2021/1/1,248,368803033,0.668,1,0
2021/1/1,248,368803034,0.3,1,0
2021/1/1,248,368803036,0.946,1,0
2021/1/1,248,368803037,0.502,1,0
2021/1/1,248,368803038,0.398,1,0
2021/1/1,248,368803039,1.878,1,0
2021/1/1,248,368803041,2.8,1,0
2021/1/1,248,368803044,8.138,1,0
2021/1/1,248,368803045,4.246,1,0
2021/1/1,248,368803049,6.51,1,0
2021/1/1,248,368803052,6.812,1,0
2021/1/1,248,368803054,1.608,1,0
2021/1/1,248,368803057,1.888,1,0
2021/1/1,248,368803058,1.882,1,0
2021/1/1,248,368803061,0.364,1,0
2021/1/1,248,368803062,0.998,1,0
2021/1/1,248,368803067,1.066,1,0
2021/1/1,248,368803068,5.626,1,0
2021/1/1,248,368803069,5.754,1,0
2021/1/1,248,368803073,0.868,1,0
2021/1/1,248,368803074,3.032,1,0
2021/1/1,248,368803075,1.262,1,0
2021/1/1,248,368803076,0.642,1,0
2021/1/1,248,368803081,1.024,1,0
2021/1/1,248,368803082,2.242,1,0
2021/1/1,248,368803084,1.144,1,0
2021/1/1,248,368803095,2,1,0
2021/1/1,248,368803097,1.374,1,0
2021/1/1,248,368803099,1.632,1,0
2021/1/1,248,368803101,1.918,1,0
2021/1/1,248,368803102,2.486,1,0
2021/1/1,248,368803105,3,1,0
2021/1/1,248,368803106,1.978,1,0
2021/1/1,248,368803106,1.978,1,0
2021/1/1,248,368803106,1.978,1,0
2021/1/1,248,368803107,1.258,1,0
2021/1/1,248,368803108,1.114,1,0
2021/1/1,248,368803110,2.072,1,0
2021/1/1,248,368803114,1.058,1,0
2021/1/1,248,368803115,0.916,1,0
2021/1/1,248,368803117,1.364,1,0
2021/1/1,248,368803118,0.976,1,0
2021/1/1,248,368803121,14.43,1,0
2021/1/1,248,368803121,14.43,1,0
2021/1/1,248,368803121,14.43,1,0
2021/1/1,248,368803123,0.506,1,0
2021/1/1,248,368803124,0.572,1,0
2021/1/1,248,368803125,2,1,0
2021/1/1,248,368803127,0.502,1,0
2021/1/1,248,368803130,0.134,1,0
2021/1/1,248,368803132,2.708,1,0
2021/1/1,248,368803133,2.918,1,0
2021/1/1,248,368803137,0.594,1,0
2021/1/1,248,368803147,1.572,1,0
2021/1/1,248,368803161,1.792,1,0
2021/1/1,248,368803163,0.918,1,0
2021/1/1,248,368803191,14.364,1,0
2021/1/1,248,368803192,0.504,1,0
2021/1/1,248,368803193,0.918,1,0
2021/1/1,248,368803198,0.424,1,0
2021/1/1,248,368803205,0.55,1,0
2021/1/1,248,368803206,0.528,1,0
2021/1/1,248,368803219,1.414,1,0
2021/1/1,248,368803287,1,1,0
2021/1/1,248,368803316,0.524,1,0
2021/1/1,248,368803317,2.038,1,0
2021/1/1,248,368803318,0.992,1,0
2021/1/1,248,368803319,2.86,1,0
2021/1/1,248,368803320,1.028,1,0
2021/1/1,248,368803322,0.774,1,0
2021/1/1,248,368803323,0.778,1,0
2021/1/1,248,368803324,0.762,1,0
2021/1/1,248,368803325,1.026,1,0
2021/1/1,248,368803328,2,1,0
2021/1/1,248,368803330,2,1,0
2021/1/1,248,368803331,2,1,0
2021/1/1,248,368803332,2,1,0
2021/1/1,248,368803333,1,1,0
2021/1/1,248,368803335,4,1,0
2021/1/1,248,368803336,32,1,0
2021/1/1,248,368803343,0.328,1,0
2021/1/1,248,368803344,7,1,0
2021/1/1,248,368803355,0.868,1,0
2021/1/1,248,368803366,0.186,1,0
2021/1/1,248,368803367,0.706,1,0
2021/1/1,248,368803368,0.926,1,0
2021/1/1,248,368803370,0.962,1,0
2021/1/1,248,368803383,1.018,1,0
2021/1/1,248,368803397,2,1,0
2021/1/1,248,368803408,5,1,0
2021/1/1,248,368803423,1.05,1,0
2021/1/1,248,368803424,2.038,1,0
2021/1/1,248,368803425,0.59,1,0
2021/1/1,248,368803426,1.392,1,0
2021/1/1,248,368803427,1.302,1,0
2021/1/1,248,368803429,100.306,1,0
2021/1/1,248,368803540,21.51,1,0
2021/1/1,248,368803890,4,0,0
2021/1/1,248,368804064,1,0,0
2021/1/1,248,368804090,1,0,0
2021/1/1,248,368804105,1,0,0
2021/1/1,248,368804166,1,0,0
2021/1/1,248,368804196,1,0,0
2021/1/1,248,368804277,10,0,0
2021/1/1,248,368804287,4,0,0
2021/1/1,248,368804335,3,0,0
2021/1/1,248,368804336,1,0,0
2021/1/1,248,368804436,3,0,0
2021/1/1,248,368804550,1,0,0
2021/1/1,248,368804573,1,0,0
2021/1/1,248,368805027,6,0,0
2021/1/1,248,368805716,1,0,0
2021/1/1,248,368805717,2,0,0
2021/1/1,248,368805720,2,0,0
2021/1/1,248,368805934,1,0,0
2021/1/1,248,368805942,1.398,0,0
2021/1/1,248,368805944,1,0,0
2021/1/1,248,368805945,1,0,0
2021/1/1,248,368806388,0.718,0,0
2021/1/1,248,368806391,5.988,0,0
2021/1/1,248,368806725,1.766,1,0
2021/1/1,248,368806726,0.382,1,0
2021/1/1,248,368806729,1.278,1,0
2021/1/1,248,368806731,2,1,0
2021/1/1,248,368806732,2,1,0
2021/1/1,248,368807088,2,1,0
2021/1/1,248,368810842,1.036,1,0
2021/1/1,248,368810843,2.312,1,0
2021/1/1,248,368810844,1.232,1,0
2021/1/1,248,368810846,0.722,1,0
2021/1/1,248,368810871,1.876,1,0
2021/1/1,248,368810872,0.946,1,0
2021/1/1,248,368810877,1.858,1,0
2021/1/1,248,368814723,2,1,0
2021/1/1,248,368814724,2,1,0
2021/1/1,248,368814725,2,1,0
2021/1/1,248,368814726,2,1,0
2021/1/1,248,368814727,2,1,0
2021/1/1,248,368814728,3,1,0
2021/1/1,248,368814738,1.402,1,0
2021/1/1,248,368814824,6,1,0
2021/1/1,248,368814825,3,1,0
2021/1/1,248,368814952,1,1,0
2021/1/1,248,368815405,3.292,1,0
2021/1/1,248,368815406,2.22,1,0
2021/1/1,248,368815570,5,0,0
2021/1/1,248,368815602,1,1,0
2021/1/1,248,368815613,2,1,0
2021/1/1,248,368815615,2,1,0
2021/1/1,248,368815651,2,1,0
2021/1/1,248,368815665,24.044,1,0
2021/1/1,248,368815724,1,1,0
2021/1/1,248,368815728,1,1,0
2021/1/1,248,368815805,2,1,0
2021/1/1,248,368815806,2,1,0
2021/1/1,248,368815987,0.5,0,0
2021/1/1,248,368816008,0.5,0,0
2021/1/1,248,368816014,0.15,0,0
2021/1/1,248,368816057,1,1,0
2021/1/1,248,368816067,1,1,0
2021/1/1,248,368816069,1,1,0
2021/1/1,248,368816070,1,1,0
2021/1/1,248,368816080,2,1,0
2021/1/1,248,368816081,2,1,0
2021/1/1,248,368816127,2,1,0
2021/1/1,248,368816128,3,1,0
2021/1/1,248,368816191,1.812,1,0
2021/1/1,248,368816213,2.368,0,0
2021/1/1,248,368816238,18,0,0
2021/1/1,248,368816240,3.842,0,0
2021/1/1,248,368816250,2,1,0
2021/1/1,248,368816302,0.334,1,0
2021/1/1,248,368816811,2,1,0
2021/1/1,248,368817331,1,1,0
2021/1/1,248,368817382,2,1,0
2021/1/1,248,368817383,2,1,0
2021/1/1,248,368817384,2,1,0
2021/1/1,248,368817385,2,1,0
2021/1/1,248,368817418,1,0,0
2021/1/1,248,368817448,1,0,0
2021/1/1,248,368817498,2,0,0
2021/1/1,248,368817500,2,0,0
2021/1/1,248,368817654,3,0,0
2021/1/1,248,368817674,0.908,1,0
2021/1/1,248,368817884,1,1,0
2021/1/1,248,368818072,2,1,0
2021/1/1,248,368818084,1,1,0
2021/1/1,248,368818085,1,1,0
2021/1/1,248,368818207,1,1,0
2021/1/1,248,368818208,1,1,0
2021/1/1,248,368818219,21,0,0
2021/1/1,248,368818614,1.242,1,0
2021/1/1,248,368818669,2,1,0
2021/1/1,248,368818875,1,0,0
2021/1/1,248,368818994,1,1,0
2021/1/1,248,368818995,2,1,0
2021/1/1,248,368818996,1,1,0
2021/1/1,248,368818997,2,1,0
2021/1/1,248,368818999,3,1,0
2021/1/1,248,368819000,1,1,0
2021/1/1,248,368819002,1,0,0
2021/1/1,248,368819209,2,1,0
2021/1/1,248,368819419,2,1,0
2021/1/1,248,368819445,3,1,0
2021/1/1,248,368819446,2,1,0
2021/1/1,248,368819740,0.864,1,0
2021/1/1,248,368819740,0.864,1,0
2021/1/1,248,368819740,0.864,1,0
2021/1/1,248,368819743,8.284,1,0
2021/1/1,248,368819743,8.284,1,0
2021/1/1,248,368819745,2.68,1,0
2021/1/1,248,368819745,2.68,1,0
2021/1/1,248,368819745,2.68,1,0
2021/1/1,248,368819746,0.862,1,0
2021/1/1,248,368819746,0.862,1,0
2021/1/1,248,368819746,0.862,1,0
2021/1/1,248,368819747,2.92,1,0
2021/1/1,248,368819747,2.92,1,0
2021/1/1,248,368819747,2.92,1,0
2021/1/1,248,368819753,0.212,1,0
2021/1/1,248,368819753,0.212,1,0
2021/1/1,248,368819753,0.212,1,0
2021/1/1,248,368819754,1.238,1,0
2021/1/1,248,368819754,1.238,1,0
2021/1/1,248,368819754,1.238,1,0
2021/1/1,248,368819757,0.76,1,0
2021/1/1,248,368819757,0.76,1,0
2021/1/1,248,368819757,0.76,1,0
2021/1/1,248,368819767,7.986,1,0
2021/1/1,248,368819767,7.986,1,0
2021/1/1,248,368819768,0.474,1,0
2021/1/1,248,368819768,0.474,1,0
2021/1/1,248,368819768,0.474,1,0
2021/1/1,248,368819769,0.44,1,0
2021/1/1,248,368819769,0.44,1,0
2021/1/1,248,368819769,0.44,1,0
2021/1/1,248,368819772,10.26,1,0
2021/1/1,248,368819772,10.26,1,0
2021/1/1,248,368819773,7.826,1,0
2021/1/1,248,368819773,7.826,1,0
2021/1/1,248,368819774,1.976,1,0
2021/1/1,248,368819774,1.976,1,0
2021/1/1,248,368819774,1.976,1,0
2021/1/1,248,368819780,4.816,1,0
2021/1/1,248,368819780,4.816,1,0
2021/1/1,248,368819780,4.816,1,0
2021/1/1,248,368819781,4.308,1,0
2021/1/1,248,368819781,4.308,1,0
2021/1/1,248,368819781,4.308,1,0
2021/1/1,248,368819782,1.8,1,0
2021/1/1,248,368819782,1.8,1,0
2021/1/1,248,368819782,1.8,1,0
2021/1/1,248,368819783,0.602,1,0
2021/1/1,248,368819783,0.602,1,0
2021/1/1,248,368819783,0.602,1,0
2021/1/1,248,368819784,0.88,1,0
2021/1/1,248,368819784,0.88,1,0
2021/1/1,248,368819784,0.88,1,0
2021/1/1,248,368819822,1,0,0
2021/1/1,248,368820115,1,1,0
2021/1/1,248,368820128,1,0,0
2021/1/1,248,368820150,1,1,0
2021/1/1,248,368820159,3.404,1,0
2021/1/1,248,368820174,3.72,1,0
2021/1/1,248,368820184,3,1,0
2021/1/1,262,368802559,6,0,0
2021/1/1,262,368802608,10.841,0,0
2021/1/1,262,368802712,0.58,0,0
2021/1/1,262,368802781,0.655,0,0
2021/1/1,262,368802792,6.252,0,0
2021/1/1,262,368802800,2.491,0,0
2021/1/1,262,368802802,23.468,1,0
2021/1/1,262,368802808,1.44,0,0
2021/1/1,262,368802822,1,0,0
2021/1/1,262,368802823,1.155,0,0
2021/1/1,262,368802826,0.35,0,0
2021/1/1,262,368802836,0.515,0,0
2021/1/1,262,368802872,0.87,0,0
2021/1/1,262,368802875,1.096,0,0
2021/1/1,262,368802876,1.008,0,0
2021/1/1,262,368802878,0.935,0,0
2021/1/1,262,368802883,0.99,0,0
2021/1/1,262,368802884,1.015,0,0
2021/1/1,262,368802885,0.39,0,0
2021/1/1,262,368802887,1.1,0,0
2021/1/1,262,368802892,0.482,0,0
2021/1/1,262,368802896,3.027,0,0
2021/1/1,262,368802898,10.633,0,0
2021/1/1,262,368802899,0.494,0,0
2021/1/1,262,368802901,1.981,0,0
2021/1/1,262,368802908,0.835,0,0
2021/1/1,262,368802909,1.844,0,0
2021/1/1,262,368802911,2.279,0,0
2021/1/1,262,368802912,0.995,0,0
2021/1/1,262,368802913,16.246,0,0
2021/1/1,262,368802914,1.68,0,0
2021/1/1,262,368802916,1.048,0,0
2021/1/1,262,368802921,0.959,0,0
2021/1/1,262,368802922,2.822,0,0
2021/1/1,262,368802925,1.152,0,0
2021/1/1,262,368802932,1.136,0,0
2021/1/1,262,368802935,2.414,0,0
2021/1/1,262,368802936,5.346,0,0
2021/1/1,262,368802948,1.51,0,0
2021/1/1,262,368802958,1.351,0,0
2021/1/1,262,368802959,0.516,0,0
2021/1/1,262,368802963,1.975,0,0
2021/1/1,262,368802964,0.955,0,0
2021/1/1,262,368802965,1,0,0
2021/1/1,262,368802966,0.755,0,0
2021/1/1,262,368802967,0.92,0,0
2021/1/1,262,368802970,1.637,0,0
2021/1/1,262,368802972,1.035,0,0
2021/1/1,262,368802973,0.44,0,0
2021/1/1,262,368802974,0.52,0,0
2021/1/1,262,368802976,1.84,0,0
2021/1/1,262,368802988,3.55,1,0
2021/1/1,262,368802990,0.711,0,0
2021/1/1,262,368802993,1.625,0,0
2021/1/1,262,368802994,1.104,0,0
2021/1/1,262,368802995,0.976,0,0
2021/1/1,262,368802998,5.218,0,0
2021/1/1,262,368803000,4.443,0,0
2021/1/1,262,368803001,0.537,0,0
2021/1/1,262,368803002,0.119,0,0
2021/1/1,262,368803003,0.395,0,0
2021/1/1,262,368803007,1.005,0,0
2021/1/1,262,368803009,0.995,0,0
2021/1/1,262,368803013,3.114,0,0
2021/1/1,262,368803014,59.089,0,0
2021/1/1,262,368803015,1.03,0,0
2021/1/1,262,368803024,0.53,0,0
2021/1/1,262,368803030,1.165,0,0
2021/1/1,262,368803031,0.45,0,0
2021/1/1,262,368803032,0.642,0,0
2021/1/1,262,368803033,1.151,0,0
2021/1/1,262,368803034,3.065,0,0
2021/1/1,262,368803036,0.499,0,0
2021/1/1,262,368803037,0.405,0,0
2021/1/1,262,368803038,0.48,0,0
2021/1/1,262,368803039,0.873,0,0
2021/1/1,262,368803040,0.48,0,0
2021/1/1,262,368803044,26.157,0,0
2021/1/1,262,368803047,4,0,0
2021/1/1,262,368803049,8.153,0,0
2021/1/1,262,368803054,1.953,0,0
2021/1/1,262,368803057,0.895,0,0
2021/1/1,262,368803058,0.975,0,0
2021/1/1,262,368803061,1.5,0,0
2021/1/1,262,368803062,0.595,0,0
2021/1/1,262,368803065,0.885,0,0
2021/1/1,262,368803067,0.965,0,0
2021/1/1,262,368803068,0.592,0,0
2021/1/1,262,368803069,3.767,0,0
2021/1/1,262,368803070,0.708,0,0
2021/1/1,262,368803074,0.871,0,0
2021/1/1,262,368803076,0.55,0,0
2021/1/1,262,368803081,1.008,0,0
2021/1/1,262,368803082,0.994,0,0
2021/1/1,262,368803095,1,0,0
2021/1/1,262,368803097,0.53,0,0
2021/1/1,262,368803099,1.005,0,0
2021/1/1,262,368803101,1.074,0,0
2021/1/1,262,368803102,1.487,0,0
2021/1/1,262,368803105,2,0,0
2021/1/1,262,368803106,0.545,0,0
2021/1/1,262,368803108,1.36,0,0
2021/1/1,262,368803110,23.703,0,0
2021/1/1,262,368803111,0.73,0,0
2021/1/1,262,368803112,0.624,0,0
2021/1/1,262,368803114,0.496,0,0
2021/1/1,262,368803115,0.584,0,0
2021/1/1,262,368803117,0.638,0,0
2021/1/1,262,368803118,0.678,0,0
2021/1/1,262,368803121,2.299,0,0
2021/1/1,262,368803123,0.504,0,0
2021/1/1,262,368803127,0.476,0,0
2021/1/1,262,368803130,0.759,0,0
2021/1/1,262,368803132,4.547,0,0
2021/1/1,262,368803133,2.264,0,0
2021/1/1,262,368803134,0.385,0,0
2021/1/1,262,368803136,0.63,0,0
2021/1/1,262,368803137,0.626,0,0
2021/1/1,262,368803156,0.614,0,0
2021/1/1,262,368803161,0.256,0,0
2021/1/1,262,368803163,4.156,0,0
2021/1/1,262,368803167,0.542,0,0
2021/1/1,262,368803190,0.432,0,0
2021/1/1,262,368803191,7.798,0,0
2021/1/1,262,368803192,0.496,0,0
2021/1/1,262,368803193,5.079,0,0
2021/1/1,262,368803198,1.114,0,0
2021/1/1,262,368803204,5.324,0,0
2021/1/1,262,368803215,0.586,0,0
2021/1/1,262,368803219,1.31,0,0
2021/1/1,262,368803302,1,0,0
2021/1/1,262,368803316,2.044,0,0
2021/1/1,262,368803317,2.078,0,0
2021/1/1,262,368803318,0.514,0,0
2021/1/1,262,368803320,0.508,0,0
2021/1/1,262,368803322,0.268,0,0
2021/1/1,262,368803323,0.54,0,0
2021/1/1,262,368803324,1.556,0,0
2021/1/1,262,368803325,0.764,0,0
2021/1/1,262,368803332,2,0,0
2021/1/1,262,368803333,12,0,0
2021/1/1,262,368803335,2,0,0
2021/1/1,262,368803336,19,0,0
2021/1/1,262,368803340,0.5,0,0
2021/1/1,262,368803344,4,0,0
2021/1/1,262,368803355,0.45,0,0
2021/1/1,262,368803358,0.25,0,0
2021/1/1,262,368803367,0.492,0,0
2021/1/1,262,368803368,0.502,0,0
2021/1/1,262,368803372,0.162,0,0
2021/1/1,262,368803383,1.094,0,0
2021/1/1,262,368803397,1,0,0
2021/1/1,262,368803399,1,0,0
2021/1/1,262,368803408,3,1,0
2021/1/1,262,368803417,1,0,0
2021/1/1,262,368803423,2.418,0,0
2021/1/1,262,368803424,0.342,0,0
2021/1/1,262,368803425,0.302,0,0
2021/1/1,262,368803426,0.622,0,0
2021/1/1,262,368803427,0.56,0,0
2021/1/1,262,368803540,15.551,0,0
2021/1/1,262,368804006,3,0,0
2021/1/1,262,368804007,2,0,0
2021/1/1,262,368804016,1,0,0
2021/1/1,262,368804028,1,0,0
2021/1/1,262,368804032,1,0,0
2021/1/1,262,368804064,1,0,0
2021/1/1,262,368804070,2,0,0
2021/1/1,262,368804071,1,0,0
2021/1/1,262,368804080,2,0,0
2021/1/1,262,368804081,1,0,0
2021/1/1,262,368804085,2,0,0
2021/1/1,262,368804088,2,0,0
2021/1/1,262,368804090,1,0,0
2021/1/1,262,368804096,1,0,0
2021/1/1,262,368804105,1,0,0
2021/1/1,262,368804110,1,0,0
2021/1/1,262,368804117,1,0,0
2021/1/1,262,368804123,2,0,0
2021/1/1,262,368804151,1,0,0
2021/1/1,262,368804154,1,0,0
2021/1/1,262,368804156,1,0,0
2021/1/1,262,368804165,1,0,0
2021/1/1,262,368804178,1,0,0
2021/1/1,262,368804185,1,0,0
2021/1/1,262,368804187,1,0,0
2021/1/1,262,368804190,2,0,0
2021/1/1,262,368804197,3,0,0
2021/1/1,262,368804199,1,0,0
2021/1/1,262,368804211,2,0,0
2021/1/1,262,368804218,1,0,0
2021/1/1,262,368804219,1,0,0
2021/1/1,262,368804227,2,0,0
2021/1/1,262,368804228,1,0,0
2021/1/1,262,368804242,1,0,0
2021/1/1,262,368804244,1,0,0
2021/1/1,262,368804258,1,0,0
2021/1/1,262,368804269,4,0,0
2021/1/1,262,368804271,2,0,0
2021/1/1,262,368804275,2,0,0
2021/1/1,262,368804277,14,0,0
2021/1/1,262,368804280,2,0,0
2021/1/1,262,368804281,2,0,0
2021/1/1,262,368804283,2,0,0
2021/1/1,262,368804287,6,0,0
2021/1/1,262,368804292,1,0,0
2021/1/1,262,368804318,6,0,0
2021/1/1,262,368804364,1,0,0
2021/1/1,262,368804368,1,0,0
2021/1/1,262,368804376,1,0,0
2021/1/1,262,368804410,1,0,0
2021/1/1,262,368804411,1,0,0
2021/1/1,262,368804514,1,0,0
2021/1/1,262,368804548,1,0,0
2021/1/1,262,368804573,3,0,0
2021/1/1,262,368804574,3,0,0
2021/1/1,262,368804588,1,0,0
2021/1/1,262,368804594,1,0,0
2021/1/1,262,368804621,1,0,0
2021/1/1,262,368804628,2,0,0
2021/1/1,262,368804632,2,0,0
2021/1/1,262,368804717,1,0,0
2021/1/1,262,368804998,13,0,0
2021/1/1,262,368804999,15,0,0
2021/1/1,262,368805027,3,0,0
2021/1/1,262,368805060,1,0,0
2021/1/1,262,368805889,1,0,0
2021/1/1,262,368805891,1,0,0
2021/1/1,262,368805892,1,0,0
2021/1/1,262,368805893,1,0,0
2021/1/1,262,368805894,1,0,0
2021/1/1,262,368805898,1,0,0
2021/1/1,262,368805899,1,0,0
2021/1/1,262,368805900,1,0,0
2021/1/1,262,368806391,11.78,0,0
2021/1/1,262,368806720,0.276,0,0
2021/1/1,262,368806726,5.242,0,0
2021/1/1,262,368806728,0.718,0,0
2021/1/1,262,368806742,5.416,0,0
2021/1/1,262,368810842,1.493,0,0
2021/1/1,262,368810843,2.597,0,0
2021/1/1,262,368810844,1.876,0,0
2021/1/1,262,368810871,1.022,0,0
2021/1/1,262,368810877,1.011,0,0
2021/1/1,262,368814723,1,0,0
2021/1/1,262,368814724,1,0,0
2021/1/1,262,368814725,1,0,0
2021/1/1,262,368814726,1,0,0
2021/1/1,262,368814824,5,0,0
2021/1/1,262,368814825,2,0,0
2021/1/1,262,368814837,1,0,0
2021/1/1,262,368814952,1,0,0
2021/1/1,262,368815405,2.24,0,0
2021/1/1,262,368815406,1.188,0,0
2021/1/1,262,368815515,0.346,0,0
2021/1/1,262,368815605,2,0,0
2021/1/1,262,368815606,1,0,0
2021/1/1,262,368815608,1,0,0
2021/1/1,262,368815613,1,0,0
2021/1/1,262,368815615,1,0,0
2021/1/1,262,368815665,1,0,0
2021/1/1,262,368815805,1,0,0
2021/1/1,262,368815888,1,0,0
2021/1/1,262,368816057,1,0,0
2021/1/1,262,368816067,1,0,0
2021/1/1,262,368816069,1,0,0
2021/1/1,262,368816070,1,0,0
2021/1/1,262,368816191,2.164,0,0
2021/1/1,262,368816238,98,0,0
2021/1/1,262,368816262,1,0,0
2021/1/1,262,368816264,1,0,0
2021/1/1,262,368816302,1.07,0,0
2021/1/1,262,368816811,9,0,0
2021/1/1,262,368817208,1,0,0
2021/1/1,262,368817211,1,0,0
2021/1/1,262,368817439,1,0,0
2021/1/1,262,368817443,2,0,0
2021/1/1,262,368817447,1,0,0
2021/1/1,262,368817449,1,0,0
2021/1/1,262,368817536,18,0,0
2021/1/1,262,368817654,1,0,0
2021/1/1,262,368817833,2,0,0
2021/1/1,262,368818072,3,0,0
2021/1/1,262,368818077,1,0,0
2021/1/1,262,368818084,1,0,0
2021/1/1,262,368818668,1,0,0
2021/1/1,262,368818669,3,0,0
2021/1/1,262,368818781,1,0,0
2021/1/1,262,368818826,2,0,0
2021/1/1,262,368818994,1,0,0
2021/1/1,262,368819209,1,0,0
2021/1/1,262,368819419,3,0,0
2021/1/1,262,368819445,2,0,0
2021/1/1,262,368819723,1,0,0
2021/1/1,262,368819740,0.912,0,0
2021/1/1,262,368819743,7.514,0,0
2021/1/1,262,368819744,1.454,0,0
2021/1/1,262,368819745,1.784,1,0
2021/1/1,262,368819746,0.708,0,0
2021/1/1,262,368819747,3.89,0,0
2021/1/1,262,368819749,0.458,0,0
2021/1/1,262,368819750,3.136,0,0
2021/1/1,262,368819753,0.144,0,0
2021/1/1,262,368819756,0.84,0,0
2021/1/1,262,368819757,1.119,0,0
2021/1/1,262,368819765,3.39,1,0
2021/1/1,262,368819766,6.302,1,0
2021/1/1,262,368819767,5.534,0,0
2021/1/1,262,368819769,0.502,0,0
2021/1/1,262,368819770,0.738,0,0
2021/1/1,262,368819774,1.394,0,0
2021/1/1,262,368819775,1.054,0,0
2021/1/1,262,368819777,0.924,0,0
2021/1/1,262,368819780,0.348,0,0
2021/1/1,262,368819781,0.496,0,0
2021/1/1,262,368819783,1.622,0,0
2021/1/1,262,368819785,0.658,0,0
2021/1/1,262,368819796,1,0,0
2021/1/1,262,368820016,0.057,0,0
2021/1/1,262,368820079,0.29,0,0
2021/1/1,262,368820103,1,0,0
2021/1/1,262,368820150,1,0,0
2021/1/1,262,368820153,1,0,0
2021/1/1,281,368802559,38,0,0
2021/1/1,281,368802586,1.77,0,0
2021/1/1,281,368802608,21.235,0,0
2021/1/1,281,368802617,2.22,0,0
2021/1/1,281,368802619,1.045,0,0
2021/1/1,281,368802638,17,0,0
2021/1/1,281,368802641,2,0,0
2021/1/1,281,368802645,2,0,0
2021/1/1,281,368802712,0.555,0,0
2021/1/1,281,368802732,11,1,0
2021/1/1,281,368802745,4.287,0,0
2021/1/1,281,368802781,0.535,0,0
2021/1/1,281,368802786,0.406,0,0
2021/1/1,281,368802795,5.67,1,0
2021/1/1,281,368802802,23.622,1,0
2021/1/1,281,368802823,1.905,0,0
2021/1/1,281,368802872,0.754,0,0
2021/1/1,281,368802874,1.328,1,0
2021/1/1,281,368802875,1.104,0,0
2021/1/1,281,368802878,0.51,1,0
2021/1/1,281,368802883,2.935,0,0
2021/1/1,281,368802884,2.13,0,0
2021/1/1,281,368802885,2.151,1,0
2021/1/1,281,368802888,1.541,0,0
2021/1/1,281,368802891,2,0,0
2021/1/1,281,368802896,0.305,0,0
2021/1/1,281,368802897,0.32,0,0
2021/1/1,281,368802898,3.592,0,0
2021/1/1,281,368802900,0.39,0,0
2021/1/1,281,368802901,13.357,1,0
2021/1/1,281,368802909,0.398,0,0
2021/1/1,281,368802911,0.73,0,0
2021/1/1,281,368802912,1.904,1,0
2021/1/1,281,368802913,1.457,1,0
2021/1/1,281,368802914,0.61,0,0
2021/1/1,281,368802916,0.356,0,0
2021/1/1,281,368802922,0.918,0,0
2021/1/1,281,368802936,1.43,0,0
2021/1/1,281,368802952,5.48,1,0
2021/1/1,281,368802958,1.07,0,0
2021/1/1,281,368802959,0.615,0,0
2021/1/1,281,368802960,0.47,0,0
2021/1/1,281,368802963,1.57,0,0
2021/1/1,281,368802964,0.835,0,0
2021/1/1,281,368802965,4,0,0
2021/1/1,281,368802966,0.275,0,0
2021/1/1,281,368802970,0.155,0,0
2021/1/1,281,368802972,1.46,0,0
2021/1/1,281,368802973,0.83,0,0
2021/1/1,281,368802974,0.675,0,0
2021/1/1,281,368802976,0.59,0,0
2021/1/1,281,368802988,3.914,1,0
2021/1/1,281,368802990,1.015,0,0
2021/1/1,281,368802991,1.002,0,0
2021/1/1,281,368802992,1.455,0,0
2021/1/1,281,368802995,4.32,1,0
2021/1/1,281,368802998,6.215,0,0
2021/1/1,281,368803000,0.25,0,0
2021/1/1,281,368803009,3.635,0,0
2021/1/1,281,368803013,1.513,0,0
2021/1/1,281,368803014,48.424,0,0
2021/1/1,281,368803015,0.965,0,0
2021/1/1,281,368803030,0.815,0,0
2021/1/1,281,368803031,0.55,0,0
2021/1/1,281,368803032,1.07,0,0
2021/1/1,281,368803034,0.44,0,0
2021/1/1,281,368803036,0.925,0,0
2021/1/1,281,368803037,0.52,0,0
2021/1/1,281,368803038,0.275,0,0
2021/1/1,281,368803039,1.074,0,0
2021/1/1,281,368803040,1.026,0,0
2021/1/1,281,368803041,0.695,0,0
2021/1/1,281,368803044,2.256,0,0
2021/1/1,281,368803045,3.208,0,0
2021/1/1,281,368803046,1.716,0,0
2021/1/1,281,368803049,2.885,0,0
2021/1/1,281,368803052,1.915,1,0
2021/1/1,281,368803054,2.555,0,0
2021/1/1,281,368803057,0.975,0,0
